Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.69263097,5.036453844,5.284386199,1.295045717,5.903699549,4.402383574,5.383911506,3.901365293,5.372733982,3.980611712,6.601024457,1.73933274,2.552982735,-0.223724696,-0.851167049,-0.859153539,-1.351832196,7.195751108,2.081977317,10.4741602,6.69320551,2.925476932,-6.68744959,0.362281773,2.578452307,1.268007728,-3.957797585,-15.24630366,-0.585158721,5.829634587,7.141625895,5.984682428,3.307520111,0.767703646,-0.296866179,1.99409557,4.338314914,5.213962698,1.871325109,0.709781117,-1.373882584,0.264941529,2.220107188,5.476504972,5.162896882,6.629931779,9.926766132,7.854774034,-0.57934815,3.95086673,9.350391815,7.843394001,5.038254624,3.249830152,3.907928868,3.148432711,3.793677978,1.963037847,1.342886534,-19.12695904,13.82843564
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.213292638,6.833795827,1.318655687,3.478379013,2.580092287,5.147316957,0.91015887,-2.66771483,0.612095556,0.708838593,1.962260522,0.72293181,3.507914736,6.608861508,1.704928566,-1.022697362,-2.111325189,-5.064181835,1.523717083,3.319518086,2.962511178,-2.623042214,-12.56156695,1.143797386,-0.321378536,6.925231408,7.268893648,-11.46472601,-14.26054822,-7.066018542,0.074176096,-2.543927188,3.155013694,10.11038075,5.365021248,0.907659326,4.553923792,-2.138624909,-0.183045689,1.144772992,-0.724689715,4.220570171,3.075842181,3.94011216,5.328379247,6.643046878,7.686264095,8.34694304,0.387889021,7.516169673,5.432110096,5.169761905,4.8333478,1.319201257,2.048956732,2.547867082,0.985513944,2.037249793,0.306641969,-12.2357996,11.96870845
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.613696136,1.916292194,4.059425547,0.574464113,2.490603741,1.654766664,2.450210148,2.295504441,2.014068165,1.037779768,2.684018785,2.780126289,6.106613403,0.941189589,2.948526561,6.076263597,2.791524011,2.34033689,2.766148154,2.451574758,0.799595997,1.134998323,-0.602998267,-9.2893935,-9.063524287,1.117667282,1.989138483,4.262220021,3.762012597,0.685480245,-2.77521706,-1.921961462,-0.199032509,1.956091874,2.20762823,3.331902686,2.620545423,-2.882086759,0.964850758,2.094018889,0.890742891,1.598835281,2.987189615,4.472464559,2.930610289,3.350809008,4.545525134,2.41093433,-0.401300433,5.418030304,2.024219921,5.049330149,4.964801336,4.642336029,4.587218252,5.265571274,5.064393253,4.548700918,4.376525552,-10.97819414,4.135108744
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.892553444,3.459381422,-3.404497997,4.71381333,4.35827776,0.670558181,3.353959475,-4.479766338,-5.221035149,1.762037545,8.438333123,3.338246712,-2.622222079,6.347622035,7.551150341,-0.206754779,-4.191741627,-0.04319725,0.104575693,-9.390425024,-13.58337032
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.572787456,3.979029437,1.791865331,6.265181388,7.947756844,3.516636694,1.778278204,2.043857518,5.798543918,8.253848184,3.782783107,3.159572246,4.079702179,0.314204413,-3.048851201,-5.464734469,-1.298820635,6.289902154,-0.253059872,-4.282248197,-2.2977658,-1.700199361,1.085603534,-2.445039916,1.794622345,2.454212646,0.56036899,0.691224144,-3.63157593,-5.543155892,6.087753139,9.840520495,13.93469666,2.131881467,-6.762898492,3.919127957,-7.285725907,-7.109685144,-1.638768931,-5.803412968,-3.454827001,-3.447749165,-1.163395423,-0.579036527,2.979565512,2.119541159,4.499463701,-3.326428164,3.594445214,6.869897321,-1.785403722,1.7897666,1.066371766,10.6123177,3.902031266,2.917343102,1.085312169,-2.571319961,2.145463386,-5.224817586,-1.714148047
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344790993,2.20106585,3.474682766,5.07085552,6.957603016,6.034846978,6.379349289,4.60310921,4.66358145,5.658674595,1.286507642,2.083135916,3.568268652,5.044290879,3.552334782,6.198413684,7.119690211,4.185772086,2.762525251,3.229049129,4.985722186,1.545464342,0.917452492,3.914705633,4.452883998,2.997773055,5.126896815,5.945420508,4.475505106,-1.848394827,7.277814545
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-3.080615997,3.6855064,3.15738681,1.38622461,1.596407769,-2.568013384,-8.821176435,-0.173059085,8.939949192,9.473396794,6.698826918,0.309840203,1.407423764,5.830521258,-2.949465581,4.4690841,2.000859975,-3.619666282,2.42584857,1.456145278,-6.173921584,-3.496592282,-7.349890192,-2.478302163,0.573481057,-0.069999134,1.490739747,1.027233343,-0.725137712,5.745009902,-10.16889943,-0.054303025,-3.225038415,-3.078542475,0.013572255,2.846125503,3.94140936,3.962162811,1.331537321,2.622172142,1.692238278,2.579847403,-3.485760805,8.513577143,2.895044346,3.226438415,3.181613598,3.271223927,1.552804894,3.415651103,0.988611458,0.477922952,2.703025636,2.060873344,0.322731462,-0.427621307,-1.236481551,-0.270582157,0.377753181,-5.062952045,0.375233152
Puerto Rico,PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.180691477,6.086398519,6.299405803,4.984481718,7.52366044,6.229836985,5.392966099,4.532851624,8.475261449,7.04792916,4.663795475,5.078763543,4.071923339,0.798560594,-2.469629013,4.502977118,4.412682374,5.540172763,6.58980534,3.010752187,0.007746616,-2.604948583,-3.335473117,4.881749917,2.095776345,3.975056525,4.776533924,4.911513149,3.389951211,-3.701708113,1.583227814,3.891316524,3.766936257,3.222679373,3.58766391,1.172302687,3.9099388,4.925886874,4.863317331,2.98675151,6.086049154,0.78642427,-0.009183943,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706704569,0.666133348,-0.509099449,-0.409307044,1.664238799,-6.913804311,0.758705371
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.6150933,7.084085469,8.182479646,11.16628045,-0.258166202,-7.91460737,3.902712674,4.487287895,1.712589726,4.512543383,3.464371113,0.740802197,1.512893397,-0.635202611,-2.256578076,2.526604936,4.04627863,6.41006293,7.600903459,6.596071298,4.177328417,4.609033561,1.168103297,-2.163020612,0.693517391,3.922373598,3.115805766,3.935797957,4.279611057,3.320509259,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.01412373,2.658392606,-8.396854511,5.195667577
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.346242701,0.799088877,2.142376174,1.648086033,3.576482099,-0.460894532,6.581534564,2.120153976,2.334494481,3.201816981,3.182604758,4.189928488,4.741828291,5.724377586,4.231697,4.899844269,8.765546332,9.272804112,9.063369603,8.827756761,6.258129819,-4.077581707,-5.69902504,-0.01306925,1.637520927,2.062764266,4.618061656,3.011929165,4.043454822,1.355337243,0.792061039,-0.896597874,2.325009421,2.761897608,4.302637511,-0.748828995,1.935515327,-2.069316536,-3.379211906,-4.178473563,-2.503241441,-1.439257091,3.020120633,2.845729149,1.004272268,3.712646975,4.375543134,5.458654921,-1.265526561,9.823414633,2.942162242,-2.038731097,6.80851345,3.830497925,1.503457647,2.792759759,3.345815987,1.795951631,-1.724202051,-2.148477897,2.780844587
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689349,-3.217162808,9.645838202,11.44966726,5.548624948,-10.86318811,-11.59863728,-14.69701374,11.13938499,18.8491815,8.482908417,-3.49430235,1.169825962,4.513711439,5.734576813,3.065654256,6.867834875,3.510367464,2.214850479,-2.471026305,1.372585088,6.446661461,-0.577622802,-1.304814192,-1.151613665,-13.49638697,4.452230335
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.281125149,-5.74988,-3.310239547,3.648947887,-4.610069851,3.491130532,-4.216395404,-0.906613192,3.338473905,2.404263949,-1.274584494,4.264634006,1.603331671,3.545706625,3.171360347,1.792897749,-2.670986649,0.056720778,3.37262038,-3.075947671,-0.294923074,0.77687607,0.770019559,2.787213872,1.298285757,1.092374023,-0.881859326,0.790753707,-1.555178266,2.651127572,2.685413096,-0.202311745,2.176425006,2.558679403,2.559087581,2.494261734,2.881262195,1.753470875,-0.063527446,-11.38439306,-4.976531123
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.10262921,4.405840208,4.063139131,5.147657886,4.331119084,4.785559112,3.320482564,4.984796345,4.363413822,1.767649089,2.550125302,4.370171603,5.192449284,-0.091514408,-0.737545572,4.129582161,3.12097547,3.686593706,3.111457525,0.282163377,1.211220104,-0.296580435,2.610166424,4.219991802,3.174470985,2.672719509,2.939060483,4.09614149,3.225470179,2.1554899,0.49047827,1.280856552,0.486983289,2.510459812,2.145689422,2.355789523,2.82404187,2.320675653,3.034376258,3.50399783,1.018690589,1.021835365,1.512990771,2.678477083,2.248832448,2.352282985,1.945740227,-0.237280362,-3.884537036,2.451776889,1.377100296,0.828221693,0.957237183,1.452964013,1.682844164,1.290276874,1.974871806,1.895986631,1.408361793,-4.802156776,5.180090373
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,5.712295351,-8.077047981,10.9156746,-6.081581975,-1.897306576,8.134405263,-7.972723328,4.157059904,14.10746503,-7.952170565,4.813352279,-1.107229388,6.50597147,0.768093519,-2.603520985,-0.575719818,-1.481113739,-0.268372929,0.066567006,-3.505875841,10.81951863,-1.127441842,-5.932449336,-0.231247862,-2.013226156,1.560226796,-3.331582875,-3.103508736,-3.380066349,-2.008940892,-2.24938289,-1.730219128,0.122441695,0.264468516,1.555972831,-1.952234885,-0.744711318,0.560718461,-0.525174153,-1.143644079,-3.337148014,-1.008701198,-4.495138075,-4.06909596,-5.224132772,-5.878211034,-2.712582613,-0.111702397,0.404458295,2.768378263,2.748993126,1.437763134,2.079569782,1.698767984,-10.65669714,0.322476752
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.136390356,2.019062639,-1.17681781,14.71063896,-1.470185326,5.49322129,-2.781718211,0.360880522,0.415386597,12.3874949,7.67760832,-0.847554024,-1.177192047,-3.178365702,-3.928099196,-4.107862468,-5.732609622,-0.776739175,-0.679178215,-2.005009479,4.317368696
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844134,-7.939239528,1.66711861,4.083147899,6.448659414,4.207522544,-4.57473043,-1.826823974,-0.220150555,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,5.032437581,2.379752336,0.642981501,4.511416855,3.646553566,3.449295219,8.823700768,6.653765808,4.401721366,-3.145541561,5.899213005
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.162835973,-5.31876191,-14.61391714,-8.619686184,-12.53978986,-4.122772365,-3.614975495,1.56770415,-5.143115362,6.729502923,10.46370916,5.546718339,5.182750238,7.787967524,7.632491182,6.806607653,8.554941475,8.685765482,5.246210018,-7.827749977,4.453096398,4.218723339,3.849151935,1.538973517,-1.045262038,-2.183885472,0.01024792,1.709385694,2.815524107,2.243979517,-2.461151415,5.177234865
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-6.825966603,8.642565809,-11.77551959,-14.40494916,4.293539676,4.045055491,3.739978983,3.724796455,7.602731469,2.777936064,-1.793614487,-2.650481321,0.429156469,-1.523670044,-4.918493894,16.09928547,-0.885478405,6.074962039,8.509626897,5.356428291,1.669108319,-1.988153904,2.245405524,-7.360684287,0.903810061,1.721709141,-3.556901745,1.220699795,-2.667884036,-4.772493988,-4.672529261,3.501099582,-10.98621084,-41.58686136,60.09054132,-4.523534475,-0.27574313,5.448853974,3.114948521,7.02928178,6.98134379,11.18620986,-0.131817407,4.711812161,6.536955311,6.354797294,4.772686709,8.219957815,3.479417435,4.57249153,5.22392931,6.001713234,2.257654072,3.672777178,6.290324821,3.413249166,1.430599,5.967417432,6.874655217,-5.647522593,8.285556163
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.772334482,0.982152133,2.791513519,5.235970037,-2.943293505,-1.079685704,3.747008003,2.196440474,3.361759952,3.445832384,-1.532353157,-3.917643306,1.45742148,0.104404971,4.494496245,0.2636112,3.853392012,3.696621881,-4.847736855,3.994924033,3.980387153,1.431610313,4.143678063,1.763251453,2.965698308,2.400214223,1.858988725,5.933126104,3.009709657,3.071707722,-0.14221899,3.474980226,2.037865611,3.660744477,4.603746425,4.56151832,1.658512313,3.399186798,5.465889749,2.106533504,2.443979895,1.638384616,5.288987498,5.64035249,5.736075434,5.936104803,5.647369429,1.778972143,5.382856206,5.909528608,3.594064313,4.00598501,4.623631731,5.570659343,6.029446436,6.383493391,5.23743266,5.082551446,2.660450542,-6.281213079,6.864233436
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,1.679040869,51.8571463,15.0398557,16.94153162,17.78578394,10.09714263,-13.70313844,11.84446957,1.764353913,-9.905402629,6.469827957,0.565913289,-2.892471611,-24.43073467,-19.94553465,-9.032034686,-13.85251085,11.86560308,-10.65119305,8.313051547,-4.647389915,10.50403037,10.52259891,0.214230632,-4.487074101,-2.294022473,-2.553744053,-0.119749489,-1.574099104,0.208505851,-6.223430443,2.989460928,-3.619601883,-5.127991761,8.707699558,5.627150948,2.389729574,-1.201288708,-2.077052716,2.232938641,-5.657418038,1.724825325,7.300782396,3.117939638,0.543175055,1.57764616,2.121897448,-0.356957839,-2.996635225,0.098979518,-1.932448198,-4.5897109,3.375072577
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.513713788,4.140632684,-5.387232993,-3.843204089,3.778808064,-6.083712187,-1.142125618,-0.663986109,-1.221504834,3.180125995,-0.590306956,-7.861292574,-2.447848679,7.624054205,11.4437143,12.36532559,2.255732314,-9.505555192,-8.63550699,-2.367081738,3.314968476,2.06062987,-1.054328189,-7.136380658,-8.04249513,3.353295403,12.3241046,-0.900489468,8.260296832,-6.993142239,5.553589165,4.919099764,2.859125045,-1.406145655,3.231007167,3.372088269,15.37241938,1.983950188,0.629259591,3.29817914,3.534626661,3.175831597,3.494451685,2.327351127,2.648948123,3.312195908,2.407775788,0.595542525,-5.737535577,0.806213762,6.364974079,-6.662419424,-0.398675964,1.797467159,-1.207998062,0.29878369,-2.515686387,-5.737812284,-4.968250702,-6.250228079,-4.483619626
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.12105021,-2.91694691,-0.964733652,0.988749355,-1.523667914,-0.068031232,-4.082857288,3.198586499,-9.268812189,5.408267467,-3.045524934,3.287399062,-8.325241065,1.243645096,4.627787738,6.11880211,-5.013068325,-6.162351356,4.477841628,1.446438866,2.517306635,5.199511224,-8.146691778,1.150907076,0.624440536,0.204466371,3.196483491,-3.658087583,1.017292946,-3.567018246,-0.229978371,-1.477836955,-1.385541594,-2.665333952,2.833495451,-0.411196109,0.676342249,3.497438282,3.849657261,1.470780682,1.857485378,-2.318996909,3.028062941,2.059295773,1.692838859,-0.297866563,0.155202178,1.003708684,0.038174665,0.625915167,-1.387056834,1.205183768,-0.327534793,3.374701174,3.508054186,3.520140277,4.514110596,3.364821604,1.82926307,-1.358275708,3.295473496
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.580373932,4.616034381,7.293766759,-5.555053671,5.245415269,7.474577044,10.05090033,11.58597603,12.13398097,12.18402306,10.37079951,11.23603988,8.555359642,4.366072197,2.481255806,5.998924538,5.38197486,6.481254758,8.180134489,8.724607403,5.614279638,2.503512627,7.153752205,6.755184056,-0.758403193,1.438615057,9.14418252,8.475501124,6.971857275,5.631848024,3.695382282,3.483718244,8.675304888,7.665158475,3.968567752,3.190985139,4.739926747,-5.457986674,4.876891842,7.165988202,-3.703665952,2.979229621,6.101275546,8.572205292,4.872093269,5.648343294,4.572986271,-3.415492694,-2.846771949,12.50852155,4.023381649,1.904462237,3.133979149,2.594723155,1.762324686,2.22673004,4.568750821,3.175545099,-0.054554857,-3.843656456,12.19672081
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-5.110289264,-4.979204919,0.402095256,-3.182852204,-6.363482295,-3.464692614,5.009642986,-1.834441883,1.139245876,-0.830018725,2.895405638,9.434832386,1.012928611,5.01007403,6.953697343,-1.25361105,-3.654443687,-1.461992825,-3.116789554,-16.41998489,-10.13377894,-5.035048501,4.108525978,5.270962148,4.976765039,1.828551806,1.341652944,3.882826826,0.558443867,7.158309775,4.844317252,-0.068203187,2.599048838,-1.353323068,-0.860529804,2.959649581,0.587961871,0.312349383,-0.623761218,-5.646280663,-2.551286493
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.080164375,2.705007004,-0.137354453,4.703307753,5.143772972,-0.245558612,-1.897715455,0.035773614,6.433278959,6.522950816,1.499349854,-0.99603019,0.321156381,1.549484371,-0.229581478,-2.270368201,-1.824574025,0.412916436,2.457100766,2.743661616,0.79719474,2.629236889,-4.193445912,1.807779085,-7.411405831,-1.227021616,4.380688179,-9.562087857,-1.763278586,-0.621750542,1.118056966,-17.57067811,1.513241502,-2.385137791,-8.195406643,1.210314523,-7.109069463,0.756934115,-2.530593173,4.118552789,-11.61000144,19.45672066,5.00683233,3.083639042,1.746805049,1.955655355,5.704019606,2.77326942,0.402529908,2.451945508,3.490319719,12.19215459,17.66060092,1.982214743,-22.48844836,3.520246089,1.700259801,1.046662513,2.827246529,-4.197001501,1.796879524
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.309247268,2.665471142,0.579058534,0.914899532,0.46959427,1.367682715,3.600206336,2.36777709,2.866293565,0.583134535,2.776813514,4.527186774,3.146219438,-6.050364901,-17.25453687,-6.553718704,-7.341767927,-0.404767797,-0.625644105,-1.336134896,-1.700681441,0.557778936,-0.156060548,-0.958842262,2.950893419,-0.250878414,5.26526451,4.337851703,3.550975522,3.729101973,-0.039684874,2.33481037,1.911918004,1.493428261,0.540163417,0.380732463,1.181244427,1.302937571,0.74220719,2.668687066,4.406814542,1.695093983,1.727154033,-2.457255679,1.726346227,3.412532244,2.423101252,1.833120655,1.317499152,2.046016268,2.220085404,1.984211245,2.2543629,2.374265927,-8.359820238,9.904091117
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.807977088,7.368437196,0.583243559,3.600800868,-1.963040277,1.577672299,2.780788899,0.984602063,2.267035143,5.652844588,-1.563991115,-11.35752493,-7.115513727,-10.81746001,-8.831707888,-1.240034985,-1.011662587,1.739978528,1.545832734,-0.395285595,1.196757217,1.999986596,-6.178501365,
Somalia,SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.722745454,4.343263772,0.179301665,-8.511834871,-8.361673245,6.298631626,3.228118398,-0.587508301,-4.217334762,1.891588962,0.010824371,7.295623892,-4.489236285,-20.31648299,26.92156504,-3.426102725,20.10041857,-3.397933833,-14.06061652,-11.7855311,4.902240739,3.777360958,-11.58661489,-0.127868505,3.885197226,-0.805273904,1.434738973,-0.587393515,1.598875041,-0.973387623,,,,,,,,,,,,,,,,,,,,,,,,4.094889138,11.24943078,4.515795864,-1.584689373,3.715160735,3.62251847,-0.954716484,0.826441533
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.369582379,7.507882234,3.733553151,-9.095703514,6.471472914,7.062707322,6.47847678,4.610065843,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881,4.893094256,-0.240923959,8.569652351
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.431923147,3.48757248,3.506766469,2.33422268,2.110494222,-1.230071619,-3.748941708,0.332009639,6.551123044,7.40325794,4.996077327,-0.077174146,1.553152601,4.95983012,-2.909889799,2.580424194,0.089952899,-3.389579818,0.905377307,0.83857774,-3.595863912,-4.005853703,-5.271203359,-0.72143475,-1.020526729,-0.922815008,0.221695614,1.45529624,-0.150242918,-0.323654948,-2.161486381,-2.718497351,-3.287930339,-1.504130639,0.678132369,2.361367596,1.675780986,-0.107703589,-0.443522263,0.83662549,1.562315461,3.531330459,1.37479512,3.745705547,3.178515759,3.21491562,3.261415619,2.280077581,0.197937361,3.076195375,1.374432986,-0.055356065,2.228143058,2.040982084,0.096003328,-1.419800498,-0.233596757,0.023854662,-0.088597064,-4.525454333,1.507607402
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428311416,0.224489691,-9.561710727,-48.3924544,9.010103006,2.384898534,-10.64207441,,,,,,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.435458765,3.48883969,3.509038892,2.334797015,2.107050256,-1.223010046,-3.747819058,0.334953395,6.544937725,7.402460675,5.000994519,-0.074755492,1.556503867,4.955409562,-2.907645113,2.587816116,0.083345058,-3.374594091,0.915428151,0.83157415,-3.60154534,-4.005507932,-5.270183108,-0.719345455,-1.013352432,-0.924210053,0.222484253,1.456487384,-0.14321465,-0.319489999,-2.15929961,-2.711580713,-3.281115087,-1.506103939,0.674000273,2.361326974,1.683444232,-0.101391488,-0.443770861,0.834620631,1.555507834,3.52608643,1.365552415,3.737811067,3.181166028,3.217734664,3.26529176,2.273718016,0.194873244,3.076190749,1.377833926,-0.056353403,2.228984566,2.040809197,0.098245889,-1.416345607,-0.231708746,0.024432917,-0.087989415,-4.530291811,1.510824255
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.961619053,2.697251548,3.178379225,6.080274593,3.435051542,7.518213807,5.830490073,3.606165356,-1.516760794,5.312763417,4.605270537,1.595224187,1.420193454,1.528306692,0.603727535,0.257112457,-0.626222127,0.486949836,0.580261686,-6.610659158,2.947631584
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888640375,5.530033499,0.954334908,3.988165814,6.208914731,1.127399922,3.689729905,0.054920259,4.323464103,2.206358273,1.034865885,2.741292857,4.532199208,2.037437197,2.379075585,2.149746502,1.333948268,0.660539495,1.119960104,-0.161398025
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.190783143,0.179953936,1.7048949,2.739577424,8.239213377,15.22609246,8.355503754,4.013615853,1.046211012,-0.624954332,0.690975088,-1.975995714,-1.503168311,0.861130643,3.424449109,9.612301178,11.17714989,7.695630881,0.591392353,-8.252963382,6.887144381,-4.56284801,-4.437225263,-2.722506057,0.800251052,-0.536132037,-7.262398738,6.386753336,2.612606034,-5.517109382,1.903790901,-0.447194768,-7.330428941,2.388417093,-1.82789017,-1.126343337,3.587104006,0.336634942,-3.225258827,0.279669784,2.405018941,1.084406708,4.587906465,7.056654288,3.356658223,4.617503576,3.932247207,2.974680679,1.859727007,3.995382339,4.686482739,1.592811916,1.86823594,-0.753771107,-4.383405011,-5.893360629,0.511689799,3.86010295,0.05885853,-16.91141207,-3.669022983
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513091948,5.787847094,5.534214827,6.394449787,5.73044665,3.936602521,-0.207808032,1.303574953,3.442924098,4.547442893,5.568547022,5.300319492,6.613002933,8.4881893,10.79969452,5.484389094,-5.581436385,6.617228486,2.539157147,1.146520641,0.524660149,2.59757523,5.06728463,1.812607028,2.778454293,3.886398879,2.381049046,-3.457521264,3.233295248
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267565163,5.191132463,3.504881831,5.257453424,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.076316305,2.73324724,-4.960040833,7.92052575
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.184618708,3.685605013,4.735939875,6.026059128,2.848259778,1.123989568,2.575374756,3.057694231,4.27371522,6.292337745,0.252434855,1.986921339,3.788932053,2.899184813,2.146253219,0.691238123,-1.945127147,1.455733753,3.613647519,1.493733159,0.334436786,1.19077538,1.85451508,4.134865287,1.991774101,2.452772613,3.009547766,2.088760519,1.972191268,-0.020759176,-1.817515173,-1.736630357,-2.632808452,3.1939554,3.391269115,1.417924238,3.011523033,4.253946709,4.165978928,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.957561656,-2.87468419,4.445903958
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,10.73122631,2.583210666,6.034806138,2.759895119,10.57503461,-5.085340422,-2.132662041,-1.911803117,-0.250180943,8.790762677,11.35852962,-1.734369966,-2.04999071,2.74509528,0.083876032,7.997766726,10.29843299,1.772104368,8.602461224,17.04188773,-2.322908125,-0.729496926,0.047268401,2.369983834,4.843679962,1.707375523,1.318366941,1.131673202,1.615224158,0.562746631,-0.00294699,3.445076764,3.096498534,2.946514905,5.393372141,5.416934351,3.831022924,0.279382179,1.099749008,3.318722455,1.743010228,4.82073687,3.222714546,0.246802469,1.499857603,0.302953769,1.240947186,1.57144252,1.897024001,-2.480299705,6.832226163
